id,candidate_id,position_id,stage,stage_start_date,recruitment_channel,recruitment_cost,notes
f8aa644f-d451-4a4e-92ac-d407ff45c416,31d657bb-3f36-466a-9654-80fa3ebf183a,ca800f48-24a3-4802-9779-138796462142,Offer extended,2020-10-04,Company website,4505,
7a601cd6-9009-4bfd-ad5b-15ee89b5ea1a,04a10abf-1b9b-495a-84d6-0bebba80f315,e5576e0f-883f-4ee7-afc2-543adbd4fdc1,Application received,2020-10-04,Job portal,0,
a5a26c95-8e9e-4fe8-9fa4-059cbe5b16dd,67c5eb0c-5b5e-4b54-a0c0-4b73ef830e9f,1b1f9de8-7779-417b-a506-45ca3cfe4def,Interview scheduled,2020-10-05,Company website,973,
fa499c4b-7074-4ae9-89dc-21d8a957a2dd,b0958a16-9569-4f7a-9ec5-ebcfce777981,1b1f9de8-7779-417b-a506-45ca3cfe4def,Technical interview,2020-10-05,Agency,3629,
6a0778ce-cd1e-4b0f-ab6a-9c4876159fb1,fff7bc33-7091-4a16-8854-1b0bb2cd71e4,ca800f48-24a3-4802-9779-138796462142,Technical interview,2020-10-05,Job portal,2937,
50853682-6f1a-4fb5-826a-fb09ff7d26f8,31d657bb-3f36-466a-9654-80fa3ebf183a,ca800f48-24a3-4802-9779-138796462142,Offer accepted,2020-10-05,Job portal,6661,
0ee87cab-f790-48a1-bbf2-2def97b32337,8883761f-ec16-4a5a-b796-8b9e22b51229,ba55a34e-7c02-4224-adb8-e673810d8c8a,Cultural interview,2020-10-05,Job portal,1674,
389d37c1-fb12-48f4-bab3-54995790934a,7e2339e7-b6fb-4161-84a3-c401e68c6f75,1b1f9de8-7779-417b-a506-45ca3cfe4def,Application received,2020-10-06,Other,0,
35112f16-7842-4af5-87bb-632fe201f49e,400bd87a-59a2-472f-9d4e-02a6fb621231,84a931cf-227a-4b48-bd99-ddd8ef5ffa8b,Interview scheduled,2020-10-07,Agency,817,
a5195201-60e2-4147-bc1d-e8d61a3655cb,787fb22c-4847-4bc4-abe6-0c9d77bff9b2,1b1f9de8-7779-417b-a506-45ca3cfe4def,Offer accepted,2020-10-07,Job portal,7017,
28a76f21-ff3f-494c-a219-f6e6459d044c,58c885cf-e808-4837-8645-13d2115b49dd,ba55a34e-7c02-4224-adb8-e673810d8c8a,Screening,2020-10-07,Job portal,255,
c26007e7-1ea4-4a2b-a6bb-2d01ca3acd2b,67c5eb0c-5b5e-4b54-a0c0-4b73ef830e9f,1b1f9de8-7779-417b-a506-45ca3cfe4def,Cultural interview,2020-10-08,Job portal,1912,
8a9ef28e-55a9-4a97-be5b-59097aa8c33f,ab58d2d9-a03b-4b6e-8985-05f936050c71,ba55a34e-7c02-4224-adb8-e673810d8c8a,Screening,2020-10-09,Job portal,361,
b47b59b3-5c09-4202-9474-d407b8879d7f,ff440bc0-0dc6-4077-959b-5f751a084fb8,ca800f48-24a3-4802-9779-138796462142,Offer declined,2020-10-09,Company website,7047,
e5eaa85c-3b4f-4682-93b0-1718f7a9a60c,67c5eb0c-5b5e-4b54-a0c0-4b73ef830e9f,1b1f9de8-7779-417b-a506-45ca3cfe4def,Technical interview,2020-10-12,Job portal,3313,
e81ab8ff-2a63-40a5-9c77-c671f56398f2,d2a3a561-d6ef-4c53-b9bf-d5b50b1c1f33,b56c4013-6523-40e5-bc23-4284a1e4b4da,Cultural interview,2020-10-12,Employee referral,1636,
853a8c36-0657-4c96-b87d-d14c54dc2621,8883761f-ec16-4a5a-b796-8b9e22b51229,ba55a34e-7c02-4224-adb8-e673810d8c8a,Technical interview,2020-10-13,Job portal,3336,
a385bd30-2224-4704-898a-12b8f825f5f4,540e8858-6077-4f2e-a2f4-964e656a786d,ca800f48-24a3-4802-9779-138796462142,Interview scheduled,2020-10-16,Job portal,783,
c88ed2cf-a8ec-4a1e-b4f0-177f0b57d89b,47be2ab2-38fd-4ac4-9201-971dc8a19296,ba55a34e-7c02-4224-adb8-e673810d8c8a,Offer extended,2020-10-17,Other,4373,
ecfa128b-0ed1-45ba-8e82-76117e790cc8,d6bcbf1e-d27a-4d99-b98b-e0f76c5de6a5,5a810447-1b6e-4f7d-8ec7-21ed5ef4c33a,Interview scheduled,2020-10-17,Agency,902,
120aadae-305c-4c15-b12e-2b936ca0275d,b9b65df9-4246-4277-ba5e-0e67de795d2e,e5576e0f-883f-4ee7-afc2-543adbd4fdc1,Offer accepted,2020-10-17,Job portal,6134,
38e2e455-9a3d-4eaf-bbaf-bd607834e940,7e2339e7-b6fb-4161-84a3-c401e68c6f75,1b1f9de8-7779-417b-a506-45ca3cfe4def,Screening,2020-10-19,Job portal,228,
23dacece-ab96-438c-a9cd-fc0e5efc7512,e18607fd-0b7c-427d-963e-034b19d2bfe3,ba55a34e-7c02-4224-adb8-e673810d8c8a,Technical interview,2020-10-19,Job portal,3362,
a002eefa-1b1e-4b49-a396-2ac79ef51052,0f95d39c-c111-464a-8801-189304e7a17f,e5576e0f-883f-4ee7-afc2-543adbd4fdc1,Screening,2020-10-19,Employee referral,297,
fe30a64c-1537-47a9-bba8-98b6711b4fe4,47be2ab2-38fd-4ac4-9201-971dc8a19296,ba55a34e-7c02-4224-adb8-e673810d8c8a,Offer accepted,2020-10-20,Company website,6447,
65bd7f27-99b5-4062-9c7e-5ebbb2d44e4e,fff7bc33-7091-4a16-8854-1b0bb2cd71e4,ca800f48-24a3-4802-9779-138796462142,Offer extended,2020-10-21,Job portal,5185,
3dd5a7cb-7a9e-446f-b034-8057c694f390,400bd87a-59a2-472f-9d4e-02a6fb621231,84a931cf-227a-4b48-bd99-ddd8ef5ffa8b,Cultural interview,2020-10-21,Job portal,1880,
f467a010-eda8-43e8-991e-01636db111e2,ab58d2d9-a03b-4b6e-8985-05f936050c71,ba55a34e-7c02-4224-adb8-e673810d8c8a,Interview scheduled,2020-10-24,Agency,1001,
dfcd07e9-6ac6-42d2-a7f5-6f3a955a2aaf,04a10abf-1b9b-495a-84d6-0bebba80f315,e5576e0f-883f-4ee7-afc2-543adbd4fdc1,Screening,2020-10-28,Company website,301,
55364495-3a6a-4bd9-a96b-9b6ef63873a5,6e78dd50-18e9-4ff1-be59-ea13325b9897,b955e70e-c842-422a-90de-f3841bd1b14c,Application received,2020-10-28,Company website,0,
8402b7dd-3b9e-420c-a7f1-ba944ff0e115,88c5252f-0474-4c56-b6f8-1e34a23acb7a,ca800f48-24a3-4802-9779-138796462142,Application received,2020-10-28,Employee referral,0,
92f82c22-52e4-4f89-a07a-896bc2bc09cc,7e730263-27ef-4bad-a3d7-dd549c0ed51a,ba55a34e-7c02-4224-adb8-e673810d8c8a,Interview scheduled,2020-10-28,Job portal,1001,
29f55719-6654-4734-a736-6d5a9a19aae6,b0958a16-9569-4f7a-9ec5-ebcfce777981,1b1f9de8-7779-417b-a506-45ca3cfe4def,Offer extended,2020-10-31,Employee referral,4868,
8cc4f412-2a36-448c-9481-91374177f577,d2a3a561-d6ef-4c53-b9bf-d5b50b1c1f33,b56c4013-6523-40e5-bc23-4284a1e4b4da,Technical interview,2020-11-01,Job portal,2860,
ad2e4295-f5aa-4efc-b0e3-baf90ab6c3d2,fff7bc33-7091-4a16-8854-1b0bb2cd71e4,ca800f48-24a3-4802-9779-138796462142,Offer accepted,2020-11-02,Job portal,6097,
cffc4f17-3694-47a9-a73b-7334c27b883d,7e2339e7-b6fb-4161-84a3-c401e68c6f75,1b1f9de8-7779-417b-a506-45ca3cfe4def,Interview scheduled,2020-11-03,Company website,966,
ab87b0c2-19c5-48e7-9c50-5aa3ef8cf098,d2a3a561-d6ef-4c53-b9bf-d5b50b1c1f33,b56c4013-6523-40e5-bc23-4284a1e4b4da,Offer extended,2020-11-03,Company website,5199,
8b1437be-9501-4840-b895-0214d88dc974,ab58d2d9-a03b-4b6e-8985-05f936050c71,ba55a34e-7c02-4224-adb8-e673810d8c8a,Cultural interview,2020-11-05,Agency,1937,
529f9635-7743-4174-9633-91bf1fff6ccb,362004d2-1fa0-4f64-b758-9bc4f50aca8d,ca800f48-24a3-4802-9779-138796462142,Application received,2020-11-05,Job portal,0,
383e4da2-26e0-4b51-b8c2-fbbb2ba52b01,c5572e52-665c-43dd-8f1d-50774cd03aef,ba55a34e-7c02-4224-adb8-e673810d8c8a,Application received,2020-11-06,Job portal,0,
f3c54ef8-1ac8-4063-975c-7b934e2ae478,8883761f-ec16-4a5a-b796-8b9e22b51229,ba55a34e-7c02-4224-adb8-e673810d8c8a,Offer extended,2020-11-06,Employee referral,4289,
60c0bd61-2bc3-41e2-a237-632ea04ee28b,7e730263-27ef-4bad-a3d7-dd549c0ed51a,ba55a34e-7c02-4224-adb8-e673810d8c8a,Cultural interview,2020-11-07,Agency,1988,
8a15215a-a5fd-423b-bb00-36db2c318946,88c5252f-0474-4c56-b6f8-1e34a23acb7a,ca800f48-24a3-4802-9779-138796462142,Screening,2020-11-08,Agency,398,
a90ca523-af0a-4659-a522-c922ae8c4f61,400bd87a-59a2-472f-9d4e-02a6fb621231,84a931cf-227a-4b48-bd99-ddd8ef5ffa8b,Technical interview,2020-11-10,Agency,2706,
12ebd0ba-a858-416a-8676-4ce7b85d3943,540e8858-6077-4f2e-a2f4-964e656a786d,ca800f48-24a3-4802-9779-138796462142,Cultural interview,2020-11-13,Job portal,2081,
10d5165e-068e-454f-9730-1f48c8f5fb3d,3e450db2-ba5e-4872-9031-cbfd7c295441,b955e70e-c842-422a-90de-f3841bd1b14c,Application received,2020-11-13,Company website,0,
556f8037-7a29-42df-8d76-0c726a1c8c54,362004d2-1fa0-4f64-b758-9bc4f50aca8d,ca800f48-24a3-4802-9779-138796462142,Screening,2020-11-13,Job portal,293,
b00b8734-4c3c-41e2-be96-08c650af2e0d,d6bcbf1e-d27a-4d99-b98b-e0f76c5de6a5,5a810447-1b6e-4f7d-8ec7-21ed5ef4c33a,Cultural interview,2020-11-13,Agency,1953,
eb3e1df9-a699-47dd-a324-60cef156fc77,ab58d2d9-a03b-4b6e-8985-05f936050c71,ba55a34e-7c02-4224-adb8-e673810d8c8a,Technical interview,2020-11-13,Job portal,3161,
fdd70e0e-edb4-4807-9553-6296a0427556,7e730263-27ef-4bad-a3d7-dd549c0ed51a,ba55a34e-7c02-4224-adb8-e673810d8c8a,Technical interview,2020-11-14,Job portal,2674,
011758a6-7802-4e8d-9054-538a8a4d63f8,58c885cf-e808-4837-8645-13d2115b49dd,ba55a34e-7c02-4224-adb8-e673810d8c8a,Offer expired,2020-11-14,Job portal,949,
e625e55b-ef54-48a1-98dd-c7f67c83416a,e18607fd-0b7c-427d-963e-034b19d2bfe3,ba55a34e-7c02-4224-adb8-e673810d8c8a,Offer extended,2020-11-16,Job portal,4319,
5e525c0e-7bc8-4850-af00-916e677bddfd,67c5eb0c-5b5e-4b54-a0c0-4b73ef830e9f,1b1f9de8-7779-417b-a506-45ca3cfe4def,Offer expired,2020-11-17,Job portal,4391,
efd72cee-5536-4922-b5f9-02fd1a5c8ab8,b0958a16-9569-4f7a-9ec5-ebcfce777981,1b1f9de8-7779-417b-a506-45ca3cfe4def,Offer accepted,2020-11-18,Job portal,6621,
21aa2305-6f78-4774-b3ec-baba33055f1a,04a10abf-1b9b-495a-84d6-0bebba80f315,e5576e0f-883f-4ee7-afc2-543adbd4fdc1,Interview scheduled,2020-11-18,Job portal,817,
d0b99f62-5374-419c-ab12-089cba2fa55e,0f95d39c-c111-464a-8801-189304e7a17f,e5576e0f-883f-4ee7-afc2-543adbd4fdc1,Interview scheduled,2020-11-18,Other,736,
402cb4ec-9c49-46e9-9088-78107137cc6e,6e78dd50-18e9-4ff1-be59-ea13325b9897,b955e70e-c842-422a-90de-f3841bd1b14c,Screening,2020-11-20,Job portal,393,
2da46083-5025-474c-bba8-6446cb02f270,c5572e52-665c-43dd-8f1d-50774cd03aef,ba55a34e-7c02-4224-adb8-e673810d8c8a,Screening,2020-11-20,Job portal,234,
df537c9c-f264-4cd4-ae52-1987d58baf4d,131b16d3-288f-429a-8c48-3821faeaeed4,ba55a34e-7c02-4224-adb8-e673810d8c8a,Application received,2020-11-20,Job portal,0,
a9e87325-e600-4c7c-8b29-f733c6508c33,8883761f-ec16-4a5a-b796-8b9e22b51229,ba55a34e-7c02-4224-adb8-e673810d8c8a,Offer accepted,2020-11-22,Job portal,6554,
93ecb455-e512-45f5-9d69-9ed10808f2af,540e8858-6077-4f2e-a2f4-964e656a786d,ca800f48-24a3-4802-9779-138796462142,Technical interview,2020-11-22,Job portal,2569,
470c7937-cafc-4489-91f7-a895fbbc3955,362004d2-1fa0-4f64-b758-9bc4f50aca8d,ca800f48-24a3-4802-9779-138796462142,Interview scheduled,2020-11-23,Company website,764,
a35b2d76-7a72-4315-9e37-cc369a55c916,d6bcbf1e-d27a-4d99-b98b-e0f76c5de6a5,5a810447-1b6e-4f7d-8ec7-21ed5ef4c33a,Technical interview,2020-11-24,Job portal,2908,
d1b2f849-bea4-4f80-8931-d53dca5c472a,c5572e52-665c-43dd-8f1d-50774cd03aef,ba55a34e-7c02-4224-adb8-e673810d8c8a,Interview scheduled,2020-11-24,Employee referral,1112,
cd6ab1f2-6571-495e-be64-9fe57d4345a4,88c5252f-0474-4c56-b6f8-1e34a23acb7a,ca800f48-24a3-4802-9779-138796462142,Interview scheduled,2020-11-25,Job portal,728,
4e71f6ed-f6d8-4b3a-9f0e-ba30b1369259,81af1628-28fb-49bb-b678-301f4673d5e4,1b1f9de8-7779-417b-a506-45ca3cfe4def,Application received,2020-11-28,Employee referral,0,
06a7c6a1-8c20-48f3-8263-e5326e3b0e15,7e2339e7-b6fb-4161-84a3-c401e68c6f75,1b1f9de8-7779-417b-a506-45ca3cfe4def,Cultural interview,2020-11-29,Job portal,1972,
4995685d-61ab-471c-9d45-64ea00522de6,d2a3a561-d6ef-4c53-b9bf-d5b50b1c1f33,b56c4013-6523-40e5-bc23-4284a1e4b4da,Offer accepted,2020-12-01,Company website,6194,
226bb43b-aa0e-4aea-ad01-0dbda16e5071,7e2339e7-b6fb-4161-84a3-c401e68c6f75,1b1f9de8-7779-417b-a506-45ca3cfe4def,Technical interview,2020-12-03,Other,2623,
2bee054c-63f1-49dc-bda5-67369e5a3acf,acb7b0cc-3d33-435a-a0b2-12b43b4c545d,ca800f48-24a3-4802-9779-138796462142,Application received,2020-12-04,Job portal,0,
a904bcf0-15ce-4b2d-83cc-b15f22c9ad55,04a10abf-1b9b-495a-84d6-0bebba80f315,e5576e0f-883f-4ee7-afc2-543adbd4fdc1,Cultural interview,2020-12-04,Job portal,2067,
b57e57d1-1edd-473d-8e1a-411cf0a4a219,54ee1d58-017a-44b0-b50c-eedeee3cb343,ba55a34e-7c02-4224-adb8-e673810d8c8a,Application received,2020-12-04,Job portal,0,
c72bf658-f549-48a8-acd4-d499cbc8d4e9,400bd87a-59a2-472f-9d4e-02a6fb621231,84a931cf-227a-4b48-bd99-ddd8ef5ffa8b,Offer extended,2020-12-06,Agency,4163,
0afa3b89-cdf7-4c67-bacd-a02086ae031c,7e2339e7-b6fb-4161-84a3-c401e68c6f75,1b1f9de8-7779-417b-a506-45ca3cfe4def,Offer extended,2020-12-08,Employee referral,4884,
1e2669d0-477b-44de-a828-31f7a30f61ee,7e2339e7-b6fb-4161-84a3-c401e68c6f75,1b1f9de8-7779-417b-a506-45ca3cfe4def,Offer accepted,2020-12-09,Agency,5844,
b228d599-27ae-49cb-a8b8-4fb3c0ebd7f2,d6bcbf1e-d27a-4d99-b98b-e0f76c5de6a5,5a810447-1b6e-4f7d-8ec7-21ed5ef4c33a,Offer extended,2020-12-11,Company website,4035,
69953920-0d42-40b7-9b9a-9e3675246d14,3e450db2-ba5e-4872-9031-cbfd7c295441,b955e70e-c842-422a-90de-f3841bd1b14c,Screening,2020-12-11,Job portal,386,
5543c1ca-74ca-42f9-9884-96fb1281233c,55a5b2cd-d304-4e0f-b98b-d7de82b48d69,1b1f9de8-7779-417b-a506-45ca3cfe4def,Application received,2020-12-13,Company website,0,
00d075f8-b827-406b-89cc-d831ec7ac9fb,7e730263-27ef-4bad-a3d7-dd549c0ed51a,ba55a34e-7c02-4224-adb8-e673810d8c8a,Offer extended,2020-12-13,Job portal,4499,
86050efd-3894-4700-9272-d246a851a471,0f95d39c-c111-464a-8801-189304e7a17f,e5576e0f-883f-4ee7-afc2-543adbd4fdc1,Cultural interview,2020-12-14,Job portal,2013,
adce1bb6-6507-4699-948a-cc5ffbbd822c,81af1628-28fb-49bb-b678-301f4673d5e4,1b1f9de8-7779-417b-a506-45ca3cfe4def,Screening,2020-12-14,Company website,315,
11cc0843-b2a8-47d8-84f9-d7b3938c77aa,7675c61e-20a4-4e60-ad8f-d4f18cbbbf77,1b1f9de8-7779-417b-a506-45ca3cfe4def,Application received,2020-12-15,Job portal,0,
8fa78be2-61b7-428b-a667-25f1cce1ce99,e18607fd-0b7c-427d-963e-034b19d2bfe3,ba55a34e-7c02-4224-adb8-e673810d8c8a,Offer accepted,2020-12-16,Company website,6192,
0fbe0b3d-c5bd-450e-aa70-78a31c18a76d,6e78dd50-18e9-4ff1-be59-ea13325b9897,b955e70e-c842-422a-90de-f3841bd1b14c,Interview scheduled,2020-12-16,Job portal,998,
5d0a32eb-61a2-4b52-80c4-90b67714b136,7e730263-27ef-4bad-a3d7-dd549c0ed51a,ba55a34e-7c02-4224-adb8-e673810d8c8a,Offer accepted,2020-12-17,Employee referral,5816,
97d7cf1f-00d4-485a-8f16-986eaf1c8394,131b16d3-288f-429a-8c48-3821faeaeed4,ba55a34e-7c02-4224-adb8-e673810d8c8a,Screening,2020-12-17,Job portal,326,
9f76a2cb-df9d-43f0-a70b-9a0bffb4b12a,7675c61e-20a4-4e60-ad8f-d4f18cbbbf77,1b1f9de8-7779-417b-a506-45ca3cfe4def,Screening,2020-12-18,Job portal,288,
92911386-4358-49e7-a50b-2bdc66654e70,e8554086-e2ff-41c0-af49-798db9e88175,b955e70e-c842-422a-90de-f3841bd1b14c,Application received,2020-12-21,Company website,0,
17aa81e8-36d2-42db-91f3-0ea5477303cf,540e8858-6077-4f2e-a2f4-964e656a786d,ca800f48-24a3-4802-9779-138796462142,Offer extended,2020-12-21,Job portal,4783,
363da4bc-bf2b-454f-990e-a78464f4518f,400bd87a-59a2-472f-9d4e-02a6fb621231,84a931cf-227a-4b48-bd99-ddd8ef5ffa8b,Offer accepted,2020-12-23,Employee referral,6520,
45286485-9d06-443c-98b0-f2df2927fb0b,362004d2-1fa0-4f64-b758-9bc4f50aca8d,ca800f48-24a3-4802-9779-138796462142,Cultural interview,2020-12-23,Employee referral,1590,
3c30f4b5-1527-4d45-abb5-2aae30ca7784,c5572e52-665c-43dd-8f1d-50774cd03aef,ba55a34e-7c02-4224-adb8-e673810d8c8a,Cultural interview,2020-12-24,Job portal,2031,
6d6ed22f-f422-4344-a027-8f46790bcdba,540e8858-6077-4f2e-a2f4-964e656a786d,ca800f48-24a3-4802-9779-138796462142,Offer accepted,2020-12-25,Company website,5450,
57929ef4-2973-47cd-891e-406a47e7b764,acb7b0cc-3d33-435a-a0b2-12b43b4c545d,ca800f48-24a3-4802-9779-138796462142,Screening,2020-12-26,Job portal,348,
47a91c50-d048-41d4-93f8-8e962400a490,54ee1d58-017a-44b0-b50c-eedeee3cb343,ba55a34e-7c02-4224-adb8-e673810d8c8a,Screening,2020-12-27,Job portal,201,
3d5fcadb-4fe3-4b8d-8285-942a67592772,81af1628-28fb-49bb-b678-301f4673d5e4,1b1f9de8-7779-417b-a506-45ca3cfe4def,Interview scheduled,2020-12-27,Employee referral,1105,
7e6fb08a-56a6-4132-8038-eac7483c5183,bb72a33d-5e22-41f3-afed-8e5add27dd69,42412ba4-602f-4e84-845d-9c967fb8579a,Application received,2020-12-28,Agency,0,
2365c73a-8b54-44bd-b96a-8bd1ac1bba39,e8554086-e2ff-41c0-af49-798db9e88175,b955e70e-c842-422a-90de-f3841bd1b14c,Screening,2020-12-28,Job portal,282,
8316f5b5-bc6f-45fa-b0be-339f564c6ccb,7675c61e-20a4-4e60-ad8f-d4f18cbbbf77,1b1f9de8-7779-417b-a506-45ca3cfe4def,Interview scheduled,2020-12-28,Company website,882,
93495520-e3f8-4ef6-bf32-dfcef7bd4ad8,04a10abf-1b9b-495a-84d6-0bebba80f315,e5576e0f-883f-4ee7-afc2-543adbd4fdc1,Technical interview,2020-12-28,Job portal,3181,
11e18455-4b64-4025-b3f9-d56fee334164,04a10abf-1b9b-495a-84d6-0bebba80f315,e5576e0f-883f-4ee7-afc2-543adbd4fdc1,Offer extended,2020-12-29,Job portal,4662,
78ef701c-6881-4091-80ff-1a4aaf1b6ec8,55a5b2cd-d304-4e0f-b98b-d7de82b48d69,1b1f9de8-7779-417b-a506-45ca3cfe4def,Screening,2020-12-29,Company website,306,
d5712c91-a8ef-48c2-b9af-41a3f4d97d6c,5dd87b70-c982-4520-ac6a-58fa03b74c98,ba55a34e-7c02-4224-adb8-e673810d8c8a,Application received,2021-01-01,Job portal,0,
887ffe7d-dc76-4340-8555-e96b3ab7dfa6,131b16d3-288f-429a-8c48-3821faeaeed4,ba55a34e-7c02-4224-adb8-e673810d8c8a,Interview scheduled,2021-01-01,Employee referral,797,
17d7fb10-b7cb-42d6-b094-91a19f77d20e,e8554086-e2ff-41c0-af49-798db9e88175,b955e70e-c842-422a-90de-f3841bd1b14c,Interview scheduled,2021-01-04,Company website,762,
d88f5a9b-d15e-4081-b58f-c8687c782656,ab58d2d9-a03b-4b6e-8985-05f936050c71,ba55a34e-7c02-4224-adb8-e673810d8c8a,Offer expired,2021-01-04,Agency,3854,
bff87eb5-72e1-4b05-b7a0-8002d575ad5c,6e78dd50-18e9-4ff1-be59-ea13325b9897,b955e70e-c842-422a-90de-f3841bd1b14c,Cultural interview,2021-01-05,Company website,1556,
33a37519-8e56-4123-8b5b-fa41cdaed776,acb7b0cc-3d33-435a-a0b2-12b43b4c545d,ca800f48-24a3-4802-9779-138796462142,Interview scheduled,2021-01-06,Company website,955,
16bf6817-cf3b-4731-97d8-e9d0ca71c3d3,9e6d5c7c-b041-4607-8650-642833acabad,45b743f6-aa8e-4bc9-aac1-4020269a90ea,Application received,2021-01-06,Company website,0,
d2bff821-3211-4a23-924c-a62fb73c1a74,28b2be7b-b79a-433a-94fd-ee021369e875,1b1f9de8-7779-417b-a506-45ca3cfe4def,Application received,2021-01-07,Employee referral,0,
ab74f427-c9b0-412e-b83f-c39cb085fb4b,3e450db2-ba5e-4872-9031-cbfd7c295441,b955e70e-c842-422a-90de-f3841bd1b14c,Interview scheduled,2021-01-08,Other,840,
c3121c08-aa2e-4477-8e4f-4489345bdbc6,d6bcbf1e-d27a-4d99-b98b-e0f76c5de6a5,5a810447-1b6e-4f7d-8ec7-21ed5ef4c33a,Offer accepted,2021-01-08,Company website,5969,
509cf295-8aab-45d3-8be1-73cf44a96aef,88c5252f-0474-4c56-b6f8-1e34a23acb7a,ca800f48-24a3-4802-9779-138796462142,Offer expired,2021-01-09,Company website,1950,
638cb388-5710-4c80-bb5e-cf46a651663a,81af1628-28fb-49bb-b678-301f4673d5e4,1b1f9de8-7779-417b-a506-45ca3cfe4def,Cultural interview,2021-01-11,Job portal,1688,
d3491e29-68eb-4bd7-85cd-bb2d5f6c9116,362004d2-1fa0-4f64-b758-9bc4f50aca8d,ca800f48-24a3-4802-9779-138796462142,Technical interview,2021-01-12,Job portal,3255,
3764ef45-d40d-4093-b063-afad61381608,0f95d39c-c111-464a-8801-189304e7a17f,e5576e0f-883f-4ee7-afc2-543adbd4fdc1,Technical interview,2021-01-12,Agency,2878,
74c1299e-9273-40d2-8141-cb761dd058f7,54ee1d58-017a-44b0-b50c-eedeee3cb343,ba55a34e-7c02-4224-adb8-e673810d8c8a,Interview scheduled,2021-01-12,Company website,911,
bfbca093-9e47-4745-9846-c302af0c772c,5dd87b70-c982-4520-ac6a-58fa03b74c98,ba55a34e-7c02-4224-adb8-e673810d8c8a,Screening,2021-01-13,Job portal,317,
f47f8753-6cca-442d-8a7a-4c1de6e3d798,04a10abf-1b9b-495a-84d6-0bebba80f315,e5576e0f-883f-4ee7-afc2-543adbd4fdc1,Offer accepted,2021-01-13,Agency,6280,
ebf77a04-4d74-4917-b20c-e4c62760ad9f,c5572e52-665c-43dd-8f1d-50774cd03aef,ba55a34e-7c02-4224-adb8-e673810d8c8a,Technical interview,2021-01-15,Other,2745,
7238afb9-83c8-4dfd-8a23-d192599ea878,54ee1d58-017a-44b0-b50c-eedeee3cb343,ba55a34e-7c02-4224-adb8-e673810d8c8a,Cultural interview,2021-01-16,Job portal,1941,
fc4081c8-ae3d-4779-8e41-e75d9f7169a1,28b2be7b-b79a-433a-94fd-ee021369e875,1b1f9de8-7779-417b-a506-45ca3cfe4def,Screening,2021-01-16,Job portal,266,
b53cae50-e478-48ba-8a31-e6c3255ef228,3e450db2-ba5e-4872-9031-cbfd7c295441,b955e70e-c842-422a-90de-f3841bd1b14c,Cultural interview,2021-01-17,Job portal,1621,
12b26c50-21d0-47c4-b10f-2fbb847201f3,bb72a33d-5e22-41f3-afed-8e5add27dd69,42412ba4-602f-4e84-845d-9c967fb8579a,Screening,2021-01-17,Other,223,
c4da2714-22b5-406f-b5a9-9d1c7b0afc27,82034465-9d46-4746-a24a-2a0efac5265b,1b1f9de8-7779-417b-a506-45ca3cfe4def,Application received,2021-01-18,Job portal,0,
543fd5b0-ddff-41a2-8f9d-7c6d14c1bee0,c8fb8054-4a9a-4a76-b7fb-63bc66de593a,84a931cf-227a-4b48-bd99-ddd8ef5ffa8b,Application received,2021-01-20,Other,0,
d666fc58-1f2f-4403-84f9-ec435e9e26a7,81af1628-28fb-49bb-b678-301f4673d5e4,1b1f9de8-7779-417b-a506-45ca3cfe4def,Technical interview,2021-01-24,Company website,2899,
43a8262a-3dad-46c5-953e-d5b15cbaa05b,9e6d5c7c-b041-4607-8650-642833acabad,45b743f6-aa8e-4bc9-aac1-4020269a90ea,Screening,2021-01-24,Job portal,356,
0d95a981-bee3-4b0d-937f-3353b3302665,e8554086-e2ff-41c0-af49-798db9e88175,b955e70e-c842-422a-90de-f3841bd1b14c,Cultural interview,2021-01-24,Job portal,1684,
6c0a9193-f6c0-4195-a301-6ab52e6e87cd,6e78dd50-18e9-4ff1-be59-ea13325b9897,b955e70e-c842-422a-90de-f3841bd1b14c,Technical interview,2021-01-25,Company website,3161,
ac7f43cc-5153-4e1e-ab8c-ad97961a11c9,7675c61e-20a4-4e60-ad8f-d4f18cbbbf77,1b1f9de8-7779-417b-a506-45ca3cfe4def,Cultural interview,2021-01-25,Company website,2029,
9230cd79-c4b2-42f3-b212-db1ec7494d5d,54ee1d58-017a-44b0-b50c-eedeee3cb343,ba55a34e-7c02-4224-adb8-e673810d8c8a,Technical interview,2021-01-28,Agency,2777,
7a3d6846-2238-4b6a-8579-01d9f664127d,362004d2-1fa0-4f64-b758-9bc4f50aca8d,ca800f48-24a3-4802-9779-138796462142,Offer extended,2021-01-29,Other,4657,
c24dd816-308d-4362-a6b8-89465e6535fa,e8554086-e2ff-41c0-af49-798db9e88175,b955e70e-c842-422a-90de-f3841bd1b14c,Technical interview,2021-01-29,Job portal,2431,
2b000886-9559-4573-9347-bfe6ed8d8700,c5572e52-665c-43dd-8f1d-50774cd03aef,ba55a34e-7c02-4224-adb8-e673810d8c8a,Offer extended,2021-01-30,Agency,4196,
50dc5a3d-f530-4f42-b4e1-4661be17f50f,bb72a33d-5e22-41f3-afed-8e5add27dd69,42412ba4-602f-4e84-845d-9c967fb8579a,Interview scheduled,2021-02-01,Company website,868,
d96e8d3e-ce60-4441-b5ac-b6aeea1d293b,acb7b0cc-3d33-435a-a0b2-12b43b4c545d,ca800f48-24a3-4802-9779-138796462142,Cultural interview,2021-02-01,Job portal,1427,
